,Unnamed: 0.2,Unnamed: 0.1,level_0,dex,index,Unnamed: 0,game_id,team_id,player_id,player_name,nickname,jersey_number,is_starter,starting_position_id,starting_position_name,minutes_played,id,name,full_name,birth_date,age,height_cm,weight_kgs,positions,nationality,overall_rating,potential,value_euro,wage_euro,preferred_foot,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),work_rate,body_type,release_clause_euro,club_team,club_rating,club_position,club_jersey_number,club_join_date,contract_end_year,national_team,national_rating,national_team_position,national_jersey_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,GK_diving,GK_handling,GK_kicking,GK_positioning,GK_reflexes,tags,traits,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,statistic_minutes_played,statistic_contribution_value,statistic_rating_contribution_value
155,412,52612.0,0.0,0.0,32.0,32.0,3857271.0,797.0,125823.0,Seyed Hossein Hosseini,,24.0,False,0.0,Substitute,98.0,243549.0,M. Hosseini,Seyed Majid Hosseini,1996-06-20,22.0,182.88,76.2,CB,Iran,61.0,67.0,290000.0,4000.0,Right,1.0,3.0,2.0,Medium/ Medium,Stocky,638000.0,Trabzonspor,71.0,SUB,5.0,2018-07-30,2020,,,,,28.0,18.0,60.0,62.0,22.0,30.0,35.0,37.0,44.0,52.0,55.0,54.0,43.0,56.0,61.0,45.0,67.0,51.0,54.0,30.0,50.0,62.0,24.0,29.0,40.0,55.0,60.0,65.0,62.0,6.0,13.0,12.0,12.0,13.0,,,40+2,40+2,40+2,39+2,40+2,40+2,40+2,39+2,41+2,41+2,41+2,41+2,46+2,46+2,46+2,41+2,53+2,56+2,56+2,56+2,53+2,56+2,59+2,59+2,59+2,56+2,98.0,6.956411423181704,6.388541102921973
156,1088,12239.0,0.0,0.0,16.0,16.0,267520.0,210.0,5543.0,Haris Seferović,,8.0,True,23.0,Center Forward,93.0,193408.0,H. Seferović,Haris Seferović,1992-02-22,27.0,187.96,84.8,ST,Switzerland,76.0,77.0,9000000.0,13000.0,Left,2.0,3.0,3.0,High/ Medium,Normal,18700000.0,Switzerland,77.0,ST,9.0,,,SL Benfica,79.0,LS,14.0,67.0,77.0,73.0,68.0,74.0,70.0,68.0,64.0,59.0,73.0,65.0,73.0,63.0,76.0,59.0,78.0,75.0,72.0,87.0,69.0,81.0,35.0,82.0,68.0,68.0,72.0,25.0,42.0,40.0,9.0,13.0,9.0,9.0,16.0,#Strength,Beat Offside Trap,75+2,75+2,75+2,71+2,73+2,73+2,73+2,71+2,71+2,71+2,71+2,70+2,66+2,66+2,66+2,70+2,57+2,56+2,56+2,56+2,57+2,55+2,54+2,54+2,54+2,55+2,66.0,4.0194716454380135,5.481097698324564
157,963,24110.0,0.0,0.0,23.0,23.0,3753976.0,1.0,3604.0,Olivier Giroud,,12.0,True,23.0,Center Forward,96.0,186143.0,O. Norwood,Oliver Norwood,1991-04-12,27.0,175.26,68.9,CM,Northern Ireland,75.0,75.0,7000000.0,14000.0,Right,1.0,3.0,2.0,Medium/ Medium,Lean,13300000.0,Sheffield United,71.0,RCM,16.0,2019-01-01,2021,Northern Ireland,71.0,CDM,16.0,74.0,58.0,58.0,78.0,69.0,62.0,72.0,75.0,82.0,76.0,59.0,55.0,68.0,71.0,73.0,77.0,64.0,69.0,58.0,73.0,69.0,73.0,59.0,76.0,70.0,69.0,69.0,74.0,70.0,16.0,16.0,7.0,7.0,12.0,,"Injury Free,Dives Into Tackles (CPU AI Only),Long Passer (CPU AI Only),Long Shot Taker (CPU AI Only),Set Play Specialist,Takes Finesse Free Kicks",64+2,64+2,64+2,67+2,67+2,67+2,67+2,67+2,69+2,69+2,69+2,68+2,73+2,73+2,73+2,68+2,70+2,73+2,73+2,73+2,70+2,69+2,68+2,68+2,68+2,69+2,406.0,23.81574224980845,5.279351730253105
158,625,42297.0,0.0,0.0,0.0,0.0,3825566.0,207.0,3240.0,Mathew Ryan,Mat Ryan,25.0,True,1.0,Goalkeeper,92.0,199005.0,M. Ryan,Mathew Ryan,1992-04-08,26.0,182.88,82.1,GK,Australia,80.0,83.0,13000000.0,43000.0,Right,1.0,4.0,1.0,Medium/ Medium,Normal,25700000.0,Brighton & Hove Albion,76.0,GK,1.0,2017-07-01,2022,Australia,73.0,GK,1.0,23.0,11.0,14.0,40.0,15.0,13.0,23.0,12.0,45.0,24.0,53.0,52.0,53.0,73.0,50.0,35.0,78.0,34.0,68.0,18.0,36.0,23.0,10.0,68.0,25.0,64.0,10.0,20.0,17.0,81.0,75.0,82.0,78.0,83.0,,"GK Long Throw,Rushes Out Of Goal,Comes For Crosses",,,,,,,,,,,,,,,,,,,,,,,,,,,302.0,15.434449962132915,4.599670518516432
159,1357,1008.0,0.0,0.0,13.0,13.0,16010.0,215.0,11748.0,Unai Simón Mendibil,Unai Simón,25.0,True,1.0,Goalkeeper,94.0,230869.0,Unai Simón,Unai Simón Mendibil,1997-06-11,21.0,190.5,88.9,GK,Spain,73.0,84.0,5500000.0,9000.0,Right,1.0,3.0,1.0,Medium/ Medium,Normal,12700000.0,Athletic Club de Bilbao,79.0,SUB,25.0,2015-08-25,2023,,,,,16.0,14.0,18.0,29.0,17.0,12.0,20.0,14.0,21.0,16.0,46.0,48.0,32.0,66.0,47.0,17.0,60.0,45.0,73.0,13.0,27.0,26.0,14.0,31.0,24.0,48.0,11.0,18.0,12.0,72.0,73.0,64.0,74.0,72.0,,Comes For Crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,13.522080247586164,4.083849739203875
160,1290,2768.0,0.0,0.0,14.0,14.0,16196.0,220.0,3509.0,Thibaut Courtois,,25.0,True,1.0,Goalkeeper,94.0,192119.0,T. Courtois,Thibaut Courtois,1992-05-11,26.0,198.12,96.2,GK,Belgium,89.0,90.0,53500000.0,240000.0,Left,4.0,2.0,1.0,Medium/ Medium,Courtois,113700000.0,Real Madrid,86.0,GK,25.0,2018-08-09,2024,Belgium,85.0,GK,1.0,14.0,14.0,13.0,33.0,12.0,13.0,19.0,20.0,35.0,23.0,46.0,52.0,61.0,84.0,45.0,36.0,68.0,38.0,70.0,17.0,23.0,15.0,13.0,44.0,27.0,66.0,20.0,18.0,16.0,85.0,91.0,72.0,86.0,88.0,,"GK Long Throw,Comes For Crosses",,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,7.972826915072994,3.660991950798824
161,401,53045.0,0.0,0.0,8.0,8.0,3857278.0,1839.0,13035.0,Kellyn Kai Perry-Acosta,,23.0,False,0.0,Substitute,35.0,213209.0,K. Acosta,Kellyn Acosta,1995-07-24,23.0,152.4,68.0,"CM,CDM",United States,72.0,80.0,4500000.0,6000.0,Right,1.0,5.0,3.0,Medium/ Medium,Lean,7700000.0,Colorado Rapids,69.0,RCM,10.0,2018-07-23,2021,,,,,68.0,60.0,66.0,71.0,55.0,71.0,77.0,73.0,67.0,72.0,80.0,79.0,74.0,73.0,74.0,79.0,78.0,88.0,68.0,73.0,78.0,66.0,66.0,69.0,66.0,72.0,65.0,67.0,60.0,12.0,7.0,12.0,8.0,7.0,,Long Shot Taker (CPU AI Only),69+2,69+2,69+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,71+2,70+2,70+2,70+2,71+2,70+2,69+2,69+2,69+2,70+2,70+2,67+2,67+2,67+2,70+2,35.0,1.2802766869611122,3.2921400521857174
162,1373,728.0,0.0,0.0,25.0,25.0,15986.0,211.0,6785.0,Yassine Bounou,,13.0,True,1.0,Goalkeeper,96.0,209981.0,Y. Bounou,Yassine Bounou,1991-04-05,27.0,193.04,78.0,GK,Morocco,79.0,82.0,10500000.0,26000.0,Left,1.0,3.0,1.0,Medium/ Medium,Lean,22800000.0,Girona FC,77.0,GK,13.0,2016-07-12,2021,,,,,15.0,14.0,14.0,39.0,13.0,20.0,12.0,19.0,44.0,12.0,37.0,34.0,38.0,78.0,29.0,25.0,48.0,43.0,69.0,19.0,25.0,12.0,10.0,60.0,24.0,57.0,20.0,18.0,15.0,76.0,79.0,77.0,77.0,78.0,,GK Long Throw,,,,,,,,,,,,,,,,,,,,,,,,,,,521.0,17.231598659796443,2.976667714744107
163,1236,5170.0,0.0,0.0,9.0,9.0,18243.0,220.0,5597.0,Keylor Navas Gamboa,Keylor Navas,1.0,True,1.0,Goalkeeper,126.0,193041.0,K. Navas,Keylor Navas,1986-12-15,32.0,185.42,79.8,GK,Costa Rica,87.0,87.0,30500000.0,195000.0,Right,3.0,3.0,1.0,Medium/ Medium,Normal,62500000.0,Real Madrid,86.0,SUB,1.0,2014-08-03,2020,,,,,11.0,15.0,11.0,30.0,11.0,16.0,11.0,15.0,37.0,19.0,54.0,53.0,60.0,84.0,61.0,21.0,74.0,39.0,75.0,13.0,32.0,20.0,16.0,68.0,25.0,67.0,28.0,14.0,14.0,90.0,81.0,75.0,82.0,90.0,,"GK Up for Corners,GK Long Throw,Cautious With Crosses",,,,,,,,,,,,,,,,,,,,,,,,,,,204.0,6.195514989955999,2.733315436745294
164,430,51576.0,0.0,0.0,27.0,27.0,3857262.0,780.0,32975.0,Diogo Meireles Costa,Diogo Costa,22.0,True,1.0,Goalkeeper,98.0,234577.0,Diogo Costa,Diogo Meireles Costa,1999-09-19,19.0,187.96,81.2,GK,Portugal,66.0,82.0,1100000.0,1000.0,Right,1.0,2.0,1.0,Medium/ Medium,Normal,2900000.0,FC Porto,81.0,RES,31.0,2016-07-01,2022,,,,,13.0,6.0,11.0,28.0,8.0,18.0,10.0,10.0,24.0,25.0,29.0,36.0,34.0,68.0,35.0,15.0,53.0,23.0,62.0,9.0,23.0,18.0,18.0,44.0,14.0,41.0,19.0,13.0,11.0,67.0,62.0,49.0,64.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.0,10.133022354847327,2.2913869646639684
165,1220,5777.0,0.0,0.0,27.0,27.0,22912.0,24.0,5547.0,Alisson Ramsés Becker,Alisson,13.0,True,1.0,Goalkeeper,97.0,212831.0,Alisson,Alisson Ramses Becker,1992-10-02,26.0,190.5,91.2,GK,Brazil,87.0,91.0,46000000.0,135000.0,Right,3.0,3.0,1.0,Medium/ Medium,Normal,88600000.0,Liverpool,83.0,GK,13.0,2018-07-19,2024,,,,,17.0,13.0,19.0,45.0,20.0,27.0,19.0,18.0,44.0,30.0,54.0,45.0,40.0,86.0,37.0,21.0,52.0,32.0,78.0,14.0,27.0,11.0,13.0,66.0,23.0,65.0,15.0,19.0,16.0,84.0,82.0,87.0,87.0,89.0,,"Puncher,GK Long Throw,Rushes Out Of Goal",,,,,,,,,,,,,,,,,,,,,,,,,,,308.0,5.0069243922499584,1.463062322410702
166,1223,5751.0,0.0,0.0,14.0,14.0,22912.0,24.0,3247.0,Fábio Henrique Tavares,Fabinho,3.0,True,10.0,Center Defensive Midfield,97.0,209499.0,Fabinho,Fábio Henrique Tavares,1993-10-23,25.0,187.96,78.0,CDM,Brazil,84.0,88.0,34000000.0,120000.0,Right,3.0,2.0,3.0,Medium/ High,Lean,65500000.0,Liverpool,83.0,LDM,3.0,2018-07-01,2023,,,,,79.0,66.0,75.0,83.0,47.0,76.0,71.0,53.0,80.0,82.0,69.0,72.0,69.0,83.0,67.0,78.0,75.0,92.0,79.0,65.0,85.0,84.0,70.0,77.0,91.0,84.0,84.0,86.0,84.0,13.0,12.0,6.0,8.0,8.0,,"Injury Free,Long Passer (CPU AI Only)",73+3,73+3,73+3,75+3,75+3,75+3,75+3,75+3,76+3,76+3,76+3,77+3,80+3,80+3,80+3,77+3,82+3,83+3,83+3,83+3,82+3,82+3,82+3,82+3,82+3,82+3,0.0,16.480468777904015,0.0
167,400,53046.0,0.0,0.0,9.0,9.0,3857278.0,1839.0,15971.0,Cameron Carter-Vickers,,20.0,True,3.0,Right Center Back,106.0,228174.0,C. Carter-Vickers,Cameron Carter-Vickers,1997-12-31,21.0,182.88,92.1,CB,United States,69.0,81.0,1700000.0,21000.0,Right,1.0,3.0,2.0,Medium/ Medium,Normal,,Swansea City,71.0,SUB,17.0,,"Jun 30, 2019",,,,,40.0,17.0,67.0,62.0,26.0,44.0,27.0,30.0,52.0,57.0,61.0,64.0,53.0,65.0,60.0,36.0,72.0,55.0,77.0,16.0,62.0,66.0,27.0,41.0,38.0,60.0,67.0,71.0,67.0,13.0,6.0,8.0,16.0,10.0,,,44+2,44+2,44+2,45+2,44+2,44+2,44+2,45+2,46+2,46+2,46+2,48+2,51+2,51+2,51+2,48+2,59+2,62+2,62+2,62+2,59+2,62+2,67+2,67+2,67+2,62+2,0.0,8.34261639053769,0.0
168,386,53990.0,0.0,0.0,16.0,16.0,3857300.0,799.0,5183.0,Yasir Gharsan Al Shahrani,Yasir Al Shahrani,13.0,True,6.0,Left Back,104.0,210603.0,Y. Al Shahrani,Yasser Al Shahrani,1992-05-25,26.0,170.18,60.8,"LB,RB",Saudi Arabia,72.0,74.0,3100000.0,24000.0,Right,1.0,5.0,3.0,High/ High,Lean,5400000.0,Al Hilal,74.0,LB,12.0,2012-07-01,2021,,,,,70.0,48.0,54.0,71.0,55.0,67.0,68.0,65.0,66.0,70.0,87.0,85.0,80.0,68.0,73.0,68.0,52.0,78.0,58.0,66.0,64.0,71.0,68.0,61.0,62.0,63.0,68.0,67.0,70.0,13.0,15.0,14.0,9.0,8.0,,"Early Crosser,Speed Dribbler (CPU AI Only)",64+2,64+2,64+2,68+2,67+2,67+2,67+2,68+2,67+2,67+2,67+2,69+2,67+2,67+2,67+2,69+2,71+2,68+2,68+2,68+2,71+2,71+2,65+2,65+2,65+2,71+2,0.0,6.9553268273206825,0.0
169,383,54129.0,0.0,0.0,14.0,14.0,3869684.0,785.0,49337.0,Josip Stanišić,,2.0,True,2.0,Right Back,97.0,231007.0,J. Mišić,Josip Mišić,1994-06-28,24.0,182.88,78.9,CM,Croatia,73.0,78.0,5500000.0,1000.0,Right,1.0,3.0,2.0,Medium/ High,Normal,12000000.0,PAOK,75.0,RES,27.0,2018-01-06,2023,,,,,50.0,62.0,58.0,76.0,66.0,74.0,68.0,77.0,75.0,76.0,65.0,67.0,69.0,72.0,65.0,72.0,74.0,65.0,75.0,72.0,63.0,66.0,67.0,74.0,64.0,74.0,63.0,65.0,51.0,7.0,13.0,8.0,12.0,5.0,,,68+2,68+2,68+2,69+2,70+2,70+2,70+2,69+2,72+2,72+2,72+2,69+2,72+2,72+2,72+2,69+2,64+2,69+2,69+2,69+2,64+2,63+2,65+2,65+2,65+2,63+2,0.0,10.53434802942942,0.0
170,678,39642.0,0.0,0.0,22.0,22.0,3802902.0,147.0,7345.0,Mattéo Guendouzi Olié,Mattéo Guendouzi,6.0,True,9.0,Right Defensive Midfield,98.0,236496.0,M. Guendouzi,Mattéo Guendouzi,1999-04-14,19.0,185.42,68.0,"CM,CDM",France,72.0,85.0,6000000.0,28000.0,Right,1.0,3.0,3.0,Medium/ High,Lean,15200000.0,Arsenal,82.0,SUB,29.0,2018-07-11,2023,,,,,67.0,56.0,67.0,76.0,49.0,72.0,70.0,55.0,77.0,69.0,72.0,70.0,66.0,69.0,66.0,69.0,68.0,78.0,70.0,65.0,76.0,71.0,56.0,72.0,49.0,76.0,67.0,71.0,66.0,6.0,13.0,6.0,13.0,11.0,,,65+2,65+2,65+2,67+2,67+2,67+2,67+2,67+2,69+2,69+2,69+2,69+2,71+2,71+2,71+2,69+2,70+2,72+2,72+2,72+2,70+2,70+2,69+2,69+2,69+2,70+2,0.0,15.165238397133624,0.0
171,1350,1205.0,0.0,0.0,15.0,15.0,16029.0,213.0,5218.0,André Miguel Valente Silva,André Silva,12.0,True,22.0,Right Center Forward,81.0,228941.0,André Silva,André Miguel Valente da Silva,1995-11-06,23.0,185.42,78.9,ST,Portugal,80.0,87.0,21000000.0,89000.0,Right,2.0,3.0,4.0,Medium/ Medium,Normal,,Sevilla FC,80.0,LS,12.0,,"Jun 30, 2019",Portugal,82.0,SUB,23.0,59.0,83.0,77.0,69.0,79.0,77.0,69.0,33.0,58.0,80.0,77.0,78.0,77.0,81.0,72.0,76.0,84.0,77.0,74.0,60.0,76.0,55.0,84.0,68.0,80.0,75.0,28.0,40.0,35.0,14.0,13.0,7.0,11.0,8.0,,Beat Offside Trap,78+2,78+2,78+2,75+2,77+2,77+2,77+2,75+2,74+2,74+2,74+2,74+2,69+2,69+2,69+2,74+2,61+2,59+2,59+2,59+2,61+2,58+2,56+2,56+2,56+2,58+2,0.0,3.2119708823237425,0.0
172,450,51005.0,0.0,0.0,26.0,26.0,3857258.0,786.0,7993.0,Filip Mladenović,,25.0,True,8.0,Left Wing Back,66.0,244269.0,F. Benković,Filip Benković,1997-07-13,21.0,193.04,91.2,CB,Croatia,76.0,85.0,10500000.0,37000.0,Right,1.0,3.0,2.0,Medium/ Medium,Normal,,Celtic,74.0,SUB,32.0,,"Jun 30, 2019",,,,,33.0,38.0,76.0,64.0,19.0,52.0,44.0,54.0,67.0,62.0,61.0,66.0,52.0,70.0,44.0,74.0,76.0,75.0,86.0,44.0,82.0,75.0,37.0,54.0,42.0,77.0,73.0,75.0,75.0,15.0,8.0,6.0,10.0,8.0,"#Aerial Threat,#Strength","Power Free-Kick,Long Passer (CPU AI Only),Long Shot Taker (CPU AI Only),Power Header",57+2,57+2,57+2,52+2,55+2,55+2,55+2,52+2,55+2,55+2,55+2,55+2,61+2,61+2,61+2,55+2,65+2,70+2,70+2,70+2,65+2,67+2,74+2,74+2,74+2,67+2,0.0,9.375336707794142,0.0
173,676,39644.0,0.0,0.0,24.0,24.0,3802902.0,147.0,17592.0,William Saliba,,2.0,True,3.0,Right Center Back,98.0,221026.0,W. Palacios,William Palacios,1994-07-21,24.0,175.26,72.1,"RM,ST",Colombia,64.0,69.0,600000.0,1000.0,Right,1.0,3.0,3.0,Medium/ Medium,Normal,855000.0,Independiente Medellín,68.0,SUB,11.0,2019-02-04,2023,,,,,57.0,63.0,64.0,54.0,43.0,67.0,37.0,25.0,45.0,65.0,80.0,82.0,78.0,56.0,69.0,49.0,63.0,68.0,70.0,46.0,46.0,20.0,61.0,56.0,58.0,50.0,26.0,20.0,22.0,15.0,8.0,7.0,14.0,6.0,,,61+2,61+2,61+2,63+2,62+2,62+2,62+2,63+2,60+2,60+2,60+2,62+2,53+2,53+2,53+2,62+2,47+2,42+2,42+2,42+2,47+2,45+2,40+2,40+2,40+2,45+2,0.0,6.891324110968991,0.0
174,399,53113.0,0.0,0.0,21.0,21.0,3857280.0,2722.0,10530.0,Jules Olivier Ntcham,Olivier Ntcham,22.0,False,0.0,Substitute,33.0,218745.0,O. Ntcham,Jules Olivier Ntcham,1996-02-09,23.0,154.94,81.2,"CM,CDM",France,73.0,82.0,6000000.0,34000.0,Right,1.0,3.0,3.0,High/ High,Normal,12000000.0,Celtic,74.0,RES,21.0,2017-07-12,2022,,,,,66.0,58.0,51.0,76.0,66.0,74.0,69.0,70.0,74.0,74.0,75.0,75.0,71.0,63.0,75.0,76.0,55.0,80.0,78.0,74.0,66.0,69.0,66.0,72.0,72.0,73.0,72.0,73.0,63.0,8.0,14.0,14.0,6.0,6.0,,"Flair,Long Passer (CPU AI Only),Long Shot Taker (CPU AI Only),Playmaker (CPU AI Only)",67+2,67+2,67+2,70+2,69+2,69+2,69+2,70+2,71+2,71+2,71+2,71+2,72+2,72+2,72+2,71+2,71+2,72+2,72+2,72+2,71+2,69+2,68+2,68+2,68+2,69+2,0.0,5.036509261671116,0.0
175,477,49924.0,0.0,0.0,22.0,22.0,3837947.0,168.0,16275.0,Ikoma Loïs Openda,Loïs Openda,11.0,True,23.0,Center Forward,92.0,243580.0,I. Openda,Ikoma Loïs Openda,2000-02-16,19.0,175.26,74.8,ST,Belgium,66.0,80.0,1300000.0,4000.0,Right,1.0,3.0,3.0,Medium/ Low,Normal,2700000.0,Club Brugge KV,75.0,SUB,80.0,2016-07-01,2022,,,,,32.0,62.0,56.0,63.0,54.0,64.0,44.0,30.0,33.0,63.0,89.0,86.0,65.0,64.0,77.0,68.0,54.0,58.0,69.0,47.0,33.0,16.0,66.0,56.0,61.0,50.0,30.0,19.0,15.0,9.0,8.0,10.0,8.0,13.0,,,64+2,64+2,64+2,62+2,64+2,64+2,64+2,62+2,62+2,62+2,62+2,61+2,53+2,53+2,53+2,61+2,44+2,41+2,41+2,41+2,44+2,42+2,38+2,38+2,38+2,42+2,0.0,2.834672006830713,0.0
176,384,54027.0,0.0,0.0,2.0,2.0,3869118.0,787.0,3675.0,Fodé Ballo Touré,,12.0,False,0.0,Substitute,11.0,236723.0,F. Ballo-Touré,Fodé Ballo-Touré,1997-01-03,22.0,182.88,73.0,"LB,LM",France,70.0,81.0,2700000.0,20000.0,Left,1.0,3.0,3.0,High/ Low,Lean,5600000.0,AS Monaco,79.0,LB,2.0,2019-01-10,2023,,,,,70.0,42.0,52.0,69.0,39.0,72.0,67.0,49.0,63.0,68.0,85.0,79.0,73.0,63.0,71.0,54.0,59.0,73.0,60.0,43.0,65.0,64.0,67.0,64.0,53.0,63.0,67.0,68.0,68.0,14.0,14.0,7.0,11.0,8.0,,,59+2,59+2,59+2,66+2,64+2,64+2,64+2,66+2,65+2,65+2,65+2,68+2,65+2,65+2,65+2,68+2,69+2,66+2,66+2,66+2,69+2,68+2,64+2,64+2,64+2,68+2,0.0,2.101467754889669,0.0
177,398,53120.0,0.0,0.0,27.0,27.0,3857281.0,1833.0,26348.0,Lucas Daniel Cavallini,Lucas Cavallini,9.0,False,0.0,Substitute,24.0,213095.0,L. Cavallini,Lucas Cavallini,1992-12-28,26.0,182.88,88.9,ST,Canada,74.0,77.0,7000000.0,9000.0,Left,1.0,3.0,3.0,High/ Low,Stocky,12400000.0,Canada,70.0,SUB,17.0,,,Puebla FC,70.0,LS,9.0,31.0,76.0,76.0,60.0,59.0,75.0,44.0,52.0,41.0,70.0,76.0,74.0,62.0,66.0,70.0,76.0,68.0,72.0,84.0,65.0,78.0,23.0,75.0,56.0,70.0,69.0,35.0,29.0,13.0,10.0,11.0,6.0,7.0,15.0,,"Technical Dribbler (CPU AI Only),Target Forward",73+2,73+2,73+2,66+2,70+2,70+2,70+2,66+2,66+2,66+2,66+2,64+2,58+2,58+2,58+2,64+2,47+2,48+2,48+2,48+2,47+2,45+2,48+2,48+2,48+2,45+2,0.0,1.6679140568839204,0.0
178,1298,2462.0,0.0,0.0,27.0,27.0,16149.0,211.0,23264.0,Seung-Ho Paik,Paik Seung-Ho,35.0,False,0.0,Substitute,8.0,237424.0,Paik Seung Ho,백승호 Seung Ho Paik,1997-03-17,21.0,154.94,68.0,"CM,RW,LW",Korea Republic,66.0,76.0,1000000.0,6000.0,Right,1.0,5.0,3.0,Medium/ Medium,Normal,2400000.0,Girona FC,77.0,RES,35.0,2017-08-21,2020,,,,,52.0,61.0,50.0,68.0,31.0,71.0,38.0,42.0,62.0,69.0,67.0,68.0,63.0,64.0,54.0,64.0,60.0,61.0,58.0,64.0,52.0,65.0,57.0,67.0,48.0,57.0,35.0,65.0,53.0,5.0,12.0,6.0,15.0,10.0,,,61+2,61+2,61+2,64+2,65+2,65+2,65+2,64+2,66+2,66+2,66+2,64+2,65+2,65+2,65+2,64+2,60+2,61+2,61+2,61+2,60+2,59+2,56+2,56+2,56+2,59+2,0.0,8.408145397761157,0.0
179,752,36354.0,0.0,0.0,10.0,10.0,3788771.0,785.0,11127.0,Borna Barišić,,3.0,False,0.0,Substitute,24.0,241673.0,B. Barišić,Borna Barišić,1992-11-10,26.0,185.42,79.8,LB,Croatia,72.0,75.0,3200000.0,30000.0,Left,1.0,3.0,3.0,High/ Medium,Lean,6000000.0,Rangers FC,73.0,LB,31.0,2018-08-07,2022,,,,,80.0,45.0,68.0,70.0,37.0,69.0,76.0,31.0,67.0,71.0,77.0,80.0,70.0,59.0,74.0,58.0,69.0,71.0,73.0,42.0,63.0,65.0,64.0,59.0,38.0,67.0,66.0,73.0,74.0,12.0,13.0,6.0,8.0,9.0,,,61+2,61+2,61+2,66+2,63+2,63+2,63+2,66+2,64+2,64+2,64+2,68+2,65+2,65+2,65+2,68+2,71+2,67+2,67+2,67+2,71+2,71+2,68+2,68+2,68+2,71+2,0.0,23.284986936272112,0.0
180,443,51095.0,0.0,0.0,16.0,16.0,3857259.0,786.0,3512.0,Marko Grujić,,26.0,False,0.0,Substitute,18.0,184200.0,M. Arnautović,Marko Arnautović,1989-04-19,29.0,193.04,83.0,ST,Austria,82.0,82.0,22000000.0,120000.0,Right,3.0,4.0,4.0,High/ Medium,Normal,41800000.0,West Ham United,79.0,ST,7.0,2017-07-23,2023,Austria,77.0,LS,7.0,78.0,78.0,74.0,78.0,79.0,84.0,79.0,72.0,74.0,85.0,79.0,83.0,69.0,78.0,66.0,84.0,67.0,78.0,84.0,75.0,84.0,44.0,83.0,77.0,77.0,81.0,43.0,48.0,39.0,14.0,15.0,10.0,10.0,15.0,,"Diver,Flair,Technical Dribbler (CPU AI Only),Backs Into Player,Through Ball",80+3,80+3,80+3,80+3,80+3,80+3,80+3,80+3,79+3,79+3,79+3,80+3,75+3,75+3,75+3,80+3,65+3,65+3,65+3,65+3,65+3,63+3,60+3,60+3,60+3,63+3,0.0,4.523791842885739,0.0
181,771,34929.0,0.0,0.0,25.0,25.0,3788751.0,770.0,8808.0,Matthias Ginter,,4.0,True,3.0,Right Center Back,87.0,207862.0,M. Ginter,Matthias Ginter,1994-01-19,25.0,187.96,83.0,"CB,CDM",Germany,81.0,83.0,18500000.0,30000.0,Right,2.0,3.0,2.0,Medium/ Medium,Normal,32800000.0,Borussia Mönchengladbach,79.0,RCB,28.0,2017-07-04,2021,Germany,85.0,RWB,4.0,68.0,55.0,85.0,77.0,53.0,62.0,44.0,42.0,71.0,72.0,55.0,69.0,55.0,79.0,49.0,74.0,65.0,74.0,82.0,46.0,69.0,80.0,55.0,69.0,67.0,71.0,83.0,84.0,77.0,12.0,10.0,6.0,8.0,10.0,,,66+2,66+2,66+2,64+2,65+2,65+2,65+2,64+2,66+2,66+2,66+2,67+2,70+2,70+2,70+2,67+2,74+2,77+2,77+2,77+2,74+2,76+2,79+2,79+2,79+2,76+2,0.0,1.091166661491624,0.0
182,392,53708.0,0.0,0.0,25.0,25.0,3857292.0,795.0,27163.0,Juan Pablo Vargas Campos,Juan Pablo Vargas,3.0,True,5.0,Left Center Back,101.0,245256.0,J. Vargas,Juan Pablo Vargas Campos,1995-06-06,23.0,193.04,86.2,CB,Costa Rica,62.0,70.0,375000.0,1000.0,Right,1.0,2.0,2.0,Medium/ Medium,Lean,600000.0,Deportes Tolima,69.0,LCB,4.0,2018-08-02,2021,,,,,25.0,21.0,61.0,59.0,22.0,32.0,27.0,29.0,34.0,60.0,60.0,58.0,54.0,52.0,52.0,37.0,67.0,63.0,70.0,17.0,52.0,58.0,21.0,31.0,34.0,54.0,60.0,62.0,65.0,8.0,6.0,9.0,13.0,11.0,,,41+2,41+2,41+2,40+2,40+2,40+2,40+2,40+2,41+2,41+2,41+2,42+2,45+2,45+2,45+2,42+2,54+2,55+2,55+2,55+2,54+2,56+2,60+2,60+2,60+2,56+2,0.0,6.488839588824943,0.0
